Brand,Description,VendorNo,VendorName,Total_Qty_Sold,Total_Revenue,Unit_Cost,Total_COGS,Gross_Profit
4232,Castillo Silver Label Rum,480,BACARDI USA INC            ,3550,29429.5,6.48,23004.000000000004,6425.499999999996
4233,Castillo Silver Label Rum,480,BACARDI USA INC            ,12287,153199.13,7.87,96698.69,56500.44
4234,Bacardi Pineapple Fusion,480,BACARDI USA INC            ,7190,80286.1,7.99,57448.1,22838.000000000007
4237,Havana Club Anejo Blanco Rum,480,BACARDI USA INC            ,3563,3527.37,0.76,2707.88,819.4899999999998
4243,Bacardi Superior Rum,480,BACARDI USA INC            ,77041,1657809.59,14.49,1116324.09,541485.5
4244,Castillo Gold Rum,480,BACARDI USA INC            ,3164,33674.36,9.84,31133.76,2540.600000000002
4245,Bacardi Superior Rum,480,BACARDI USA INC            ,58320,643474.8,7.93,462477.6,180997.20000000007
4246,Bacardi Superior Rum,480,BACARDI USA INC            ,30666,211183.84,4.22,129410.51999999999,81773.32
4247,Bacardi Limon Rum,480,BACARDI USA INC            ,11778,133890.22,7.99,94106.22,39784.0
4251,Havana Club Anejo Clsco Gold,480,BACARDI USA INC            ,5066,5015.34,0.78,3951.48,1063.8600000000001
4252,Bacardi Limon Rum,480,BACARDI USA INC            ,9958,9858.42,0.77,7667.66,2190.76
4257,Bacardi Grapefruit Rum,480,BACARDI USA INC            ,10893,10784.07,0.77,8387.61,2396.459999999999
4258,Bacardi Mango Fusion,480,BACARDI USA INC            ,7359,83206.41,7.35,54088.649999999994,29117.76000000001
4259,Castillo Spiced Rum,480,BACARDI USA INC            ,343,3674.57,7.74,2654.82,1019.75
4267,Bacardi Limon Rum,480,BACARDI USA INC            ,11043,240837.56999999998,15.62,172491.66,68345.90999999997
4277,Bacardi Limon Rum,480,BACARDI USA INC            ,11006,46397.94,4.68,51508.079999999994,-5110.139999999992
4290,Bacardi Tangerine Rum,480,BACARDI USA INC            ,1063,11563.37,7.87,8365.81,3197.5600000000013
4298,Bacardi Raspberry Rum,480,BACARDI USA INC            ,11729,11611.710000000001,0.74,8679.46,2932.250000000002
4304,Bacardi Mango Fusion,480,BACARDI USA INC            ,3719,3681.81,0.79,2938.01,743.7999999999997
4316,Bacardi Peach Red Rum,480,BACARDI USA INC            ,24,287.76,7.24,173.76,114.0
4319,Bacardi Limon Traveler,480,BACARDI USA INC            ,41,409.59000000000003,7.29,298.89,110.70000000000005
4320,D'Usse VSOP Cognac,480,BACARDI USA INC            ,1663,83409.37000000001,36.02,59901.26,23508.110000000008
4331,Bacardi Dragon Berry Trav,480,BACARDI USA INC            ,71,709.29,7.14,506.94,202.34999999999997
4357,Bacardi Oakheart Spiced Trav,480,BACARDI USA INC            ,40,399.6,7.46,298.4,101.20000000000005
4379,Bacardi Coconut,480,BACARDI USA INC            ,5811,5752.89,0.73,4242.03,1510.8600000000006
4383,Bacardi Pineapple Fusion Trv,480,BACARDI USA INC            ,92,919.08,7.46,686.3199999999999,232.7600000000001
4404,Bacardi Gold Rum,480,BACARDI USA INC            ,9223,62791.770000000004,4.32,39843.36,22948.410000000003
4450,Leblon Natural Cane Cachaca,480,BACARDI USA INC            ,2230,59355.7,18.51,41277.3,18078.399999999994
4535,Bacardi Limon & Mango 2 Pak,480,BACARDI USA INC            ,22,439.78,14.49,318.78000000000003,120.99999999999994
4670,Bacardi Dragon Berry Rum,480,BACARDI USA INC            ,11651,57972.990000000005,2.87,33438.37,24534.620000000003
4881,Bacardi Twin Pack 2/750mls,480,BACARDI USA INC            ,3410,67253.9,14.81,50502.1,16751.799999999996
4903,Bacardi Superior Rum,480,BACARDI USA INC            ,9964,39756.36,2.87,28596.68,11159.68
4959,Bacardi Tangerine,480,BACARDI USA INC            ,17575,17399.25,0.71,12478.25,4921.0
5181,Leblon Cedilla Acai Liqueur,480,BACARDI USA INC            ,3,89.97,23.99,71.97,18.0
5194,Bacardi Party Mai Tai,480,BACARDI USA INC            ,2380,34810.2,9.62,22895.6,11914.599999999999
5214,Bacardi Party Drinks Rum Run,480,BACARDI USA INC            ,19,303.81,9.69,184.10999999999999,119.70000000000002
5230,Bacardi Party Drinks Bahama,480,BACARDI USA INC            ,5047,72655.53,9.92,50066.24,22589.29
5231,Bacardi Party Drinks Hurricn,480,BACARDI USA INC            ,10,159.9,8.88,88.80000000000001,71.1
5246,Bacardi Party Drinks Zombie,480,BACARDI USA INC            ,3584,52286.16,9.77,35015.68,17270.480000000003
5315,B & B Liqueur Dom,480,BACARDI USA INC            ,11624,307571.76,19.22,223413.28,84158.48000000001
5317,B & B Liqueur Dom,480,BACARDI USA INC            ,4368,14370.72,2.46,10745.28,3625.4399999999987
5318,Benedictine Liqueur Dom,480,BACARDI USA INC            ,1880,52909.2,18.65,35062.0,17847.199999999997
5529,Bacardi Strawberry Daquiri,480,BACARDI USA INC            ,12,83.88,5.14,61.67999999999999,22.200000000000003
5560,Bacardi Mojito Cocktail,480,BACARDI USA INC            ,3418,59087.82,12.79,43716.219999999994,15371.600000000006
6225,St Germain Liqueur,480,BACARDI USA INC            ,8444,33691.560000000005,2.98,25163.12,8528.440000000006
6638,M & R Asti,480,BACARDI USA INC            ,2370,59226.299999999996,16.23,38465.1,20761.199999999997
6916,St Germain Liqueur,480,BACARDI USA INC            ,25,374.75,11.1,277.5,97.25
7221,M & R Sweet Vermouth,480,BACARDI USA INC            ,14577,152912.73,6.86,99998.22,52914.51000000001
7345,M & R Asti,480,BACARDI USA INC            ,26350,290794.5,6.75,177862.5,112932.0
7977,M & R X Dry Vermouth,480,BACARDI USA INC            ,8328,87360.72,7.49,62376.72,24984.0
7978,M & R X Dry Vermouth,480,BACARDI USA INC            ,14313,103852.37,3.95,56536.350000000006,47316.01999999999
7982,M & R Sweet Vermouth,480,BACARDI USA INC            ,14838,107834.62,3.95,58610.100000000006,49224.51999999999
7985,Noilly Prat Extra Dry Vermou,480,BACARDI USA INC            ,4365,43606.35,7.46,32562.9,11043.449999999997
7990,Noilly Prat Sweet Vermouth,480,BACARDI USA INC            ,3178,31748.22,7.68,24407.04,7341.18
8130,Bacardi Superior Rum,480,BACARDI USA INC            ,46626,60147.54,0.93,43362.18,16785.36
8154,Cazadores Reposado Tequila,480,BACARDI USA INC            ,3019,67818.81,16.05,48454.950000000004,19363.859999999993
8358,Bacardi 151 Proof,480,BACARDI USA INC            ,8065,161219.35,14.49,116861.85,44357.5
8368,Bacardi Superior Rum,480,BACARDI USA INC            ,14922,29694.78,1.51,22532.22,7162.559999999998
8534,M & R Asti,480,BACARDI USA INC            ,5313,31824.87,4.02,21358.26,10466.61
8617,Bacardi Black,480,BACARDI USA INC            ,3556,39598.44,7.19,25567.640000000003,14030.8
8653,M & R Extra Dry Vermouth,480,BACARDI USA INC            ,14621,77345.09,3.53,51612.13,25732.96
8654,M & R Sweet Vermouth,480,BACARDI USA INC            ,9560,50572.4,3.55,33938.0,16634.4
8692,Grey Goose VX,480,BACARDI USA INC            ,8,599.92,53.95,431.6,168.31999999999994
12191,M & R Sparkling Rose,480,BACARDI USA INC            ,779,8902.210000000001,6.66,5188.14,3714.0700000000006
23205,M & R Prosecco Frizzante,480,BACARDI USA INC            ,98,1567.02,10.66,1044.68,522.3399999999999
28323,M & R Bianco Vermouth,480,BACARDI USA INC            ,129,964.21,4.83,623.07,341.14
29472,M & R X Dry Vermouth,480,BACARDI USA INC            ,88,791.12,5.88,517.4399999999999,273.68000000000006
29473,M & R Sweet Vermouth,480,BACARDI USA INC            ,65,584.35,5.8,377.0,207.35000000000002
40114,M & R Prosecco Frizzante,480,BACARDI USA INC            ,2210,23843.9,6.66,14718.6,9125.300000000001
40175,M & R Asti 4 Pak,480,BACARDI USA INC            ,4080,48919.2,8.21,33496.8,15422.399999999994
199,Wisdom & Warter Cream Sherry,516,BANFI PRODUCTS CORP        ,16,79.84,3.87,61.92,17.92
5167,Banfi Grappa Castello,516,BANFI PRODUCTS CORP        ,52,1984.48,23.01,1196.52,787.96
6234,C Y Toro Front Cab/Merlot,516,BANFI PRODUCTS CORP        ,10071,92977.79,4.54,45722.340000000004,47255.44999999999
6240,Riunite Raspberry,516,BANFI PRODUCTS CORP        ,1351,11812.49,5.36,7241.360000000001,4571.129999999999
6344,Walnut Crest Chard Central,516,BANFI PRODUCTS CORP        ,683,7275.17,6.62,4521.46,2753.71
6378,Walnut Crest Merlot Rapel,516,BANFI PRODUCTS CORP        ,1302,13791.98,6.62,8619.24,5172.74
6429,C Y Toro Frontera Svgn Bl,516,BANFI PRODUCTS CORP        ,3496,33142.04,5.8,20276.8,12865.240000000002
6478,C Y Toro Frontera Merlot,516,BANFI PRODUCTS CORP        ,3345,32049.55,4.72,15788.4,16261.15
6547,Walnut Crest Cab Svgn Rapel,516,BANFI PRODUCTS CORP        ,525,5432.75,6.8,3570.0,1862.75
6859,C Y Toro Frontera Chard,516,BANFI PRODUCTS CORP        ,4688,44891.62,4.69,21986.72,22904.9
6941,Bolla Pinot Grigio,516,BANFI PRODUCTS CORP        ,65,646.35,6.2,403.0,243.35000000000002
7361,Bolla Soave,516,BANFI PRODUCTS CORP        ,150,2132.5,8.6,1290.0,842.5
7371,Placido Sangiovese Primever,516,BANFI PRODUCTS CORP        ,869,10294.31,7.14,6204.66,4089.6499999999996
7375,Riunite Lambrusco,516,BANFI PRODUCTS CORP        ,91,545.09,3.97,361.27000000000004,183.82
8232,Riunite Lambrusco,516,BANFI PRODUCTS CORP        ,7754,65995.46,6.24,48384.96,17610.500000000007
8235,Riunite Bianco,516,BANFI PRODUCTS CORP        ,24,227.76,6.24,149.76,78.0
8364,Bolla Valpolicella,516,BANFI PRODUCTS CORP        ,61,609.39,6.49,395.89,213.5
8366,Bolla Bardolino,516,BANFI PRODUCTS CORP        ,721,6721.79,5.84,4210.64,2511.1499999999996
8630,Fontana Candida Frascati,516,BANFI PRODUCTS CORP        ,2940,23326.6,5.47,16081.8,7244.799999999999
8674,Riunite Moscato,516,BANFI PRODUCTS CORP        ,4424,37990.76,5.22,23093.28,14897.480000000003
8678,Banfi Chianti Clsc RSV,516,BANFI PRODUCTS CORP        ,14191,219699.09,9.32,132260.12,87438.97
8790,Bolla Valpolicella,516,BANFI PRODUCTS CORP        ,4536,63147.64,8.55,38782.8,24364.839999999997
8978,Riunite Lambrusco,516,BANFI PRODUCTS CORP        ,3115,49737.85,10.78,33579.7,16158.150000000001
10631,Little Black Dress Pnt Nr,516,BANFI PRODUCTS CORP        ,12,125.88,6.2,74.4,51.47999999999999
10715,C Y Toro Privada Rsv Casa Di,516,BANFI PRODUCTS CORP        ,1186,17018.14,9.14,10840.04,6178.0999999999985
10874,Cantine Maschio Prosecco Brt,516,BANFI PRODUCTS CORP        ,6810,75899.9,7.53,51279.3,24620.59999999999
10917,Coyam Emiliana Colchagua Red,516,BANFI PRODUCTS CORP        ,2,45.98,11.76,23.52,22.459999999999997
11854,Trivento Amado Sur Malbec,516,BANFI PRODUCTS CORP        ,2246,28731.54,8.38,18821.480000000003,9910.059999999998
11932,Castello Banfi Belnero Prop,516,BANFI PRODUCTS CORP        ,311,8887.39,18.29,5688.19,3199.2
12140,Natura Valle Svgn Bl Casabla,516,BANFI PRODUCTS CORP        ,1851,17887.49,5.91,10939.41,6948.080000000002
12224,Banfi Centine Bianco Toscana,516,BANFI PRODUCTS CORP        ,417,4649.83,6.57,2739.69,1910.1399999999999
12586,C Y Toro Frontera Malbec,516,BANFI PRODUCTS CORP        ,6697,62584.53,4.82,32279.54,30304.989999999998
13255,Torre Migliori Monte d'Abruz,516,BANFI PRODUCTS CORP        ,68,1061.32,10.52,715.36,345.9599999999999
13433,C Y Toro Carmenere de Casa,516,BANFI PRODUCTS CORP        ,779,14624.21,12.33,9605.07,5019.139999999999
13505,C Y Toro Casillero Pnt Nr,516,BANFI PRODUCTS CORP        ,1181,11780.19,5.8,6849.8,4930.39
13565,Sartori Ferdi Bianco,516,BANFI PRODUCTS CORP        ,51,407.49,5.51,281.01,126.48000000000002
13779,Banfi Centine Rose Toscana,516,BANFI PRODUCTS CORP        ,1402,14138.98,6.49,9098.98,5040.0
13837,C Y Toro Frontera Pnt Grigio,516,BANFI PRODUCTS CORP        ,1053,9999.47,5.73,6033.6900000000005,3965.779999999999
13993,Sartori Family Pnt Grigio,516,BANFI PRODUCTS CORP        ,201,1605.99,5.4,1085.4,520.5899999999999
13994,Banfi Chianti Superiore,516,BANFI PRODUCTS CORP        ,1300,13517.0,5.8,7540.0,5977.0
14279,Movendo Moscato,516,BANFI PRODUCTS CORP        ,4544,40750.56,5.22,23719.68,17030.879999999997
14710,Ch Tanunda Gr Barossa Shiraz,516,BANFI PRODUCTS CORP        ,641,11021.59,10.38,6653.580000000001,4368.009999999999
14711,Ch Tanunda Gr Barossa Rsl,516,BANFI PRODUCTS CORP        ,187,2089.13,6.57,1228.5900000000001,860.54
15036,Castello Banfi Excelsus,516,BANFI PRODUCTS CORP        ,10,655.9,37.33,373.29999999999995,282.6
15037,Banfi Poggio Alle Mura Montl,516,BANFI PRODUCTS CORP        ,140,9308.6,40.66,5692.4,3616.2000000000007
15043,Cuvee Aurora Rose Sparkling,516,BANFI PRODUCTS CORP        ,320,7380.799999999999,15.75,5040.0,2340.7999999999993
15300,Riunite D'Oro Moscato,516,BANFI PRODUCTS CORP        ,7,41.93,4.1,28.699999999999996,13.230000000000004
15482,C Y Toro Frontera Carmenere,516,BANFI PRODUCTS CORP        ,977,9385.73,5.96,5822.92,3562.8099999999995
15620,C Y Toro Casillero Diab Malb,516,BANFI PRODUCTS CORP        ,2140,21557.6,6.7,14338.0,7219.5999999999985
15761,Cantine Maschio Prosecco Brt,516,BANFI PRODUCTS CORP        ,1565,5931.349999999999,2.49,3896.8500000000004,2034.499999999999
16266,Walnut Crest Malbec,516,BANFI PRODUCTS CORP        ,6,59.94,5.8,34.8,25.14
16708,Bolla Valpo Ripasso Cls Sup,516,BANFI PRODUCTS CORP        ,54,683.46,7.23,390.42,293.04
16829,C Y Toro Gran Reserva Cab Sv,516,BANFI PRODUCTS CORP        ,2117,29999.83,9.52,20153.84,9845.990000000002
16830,C Y Toro Gran Rsva Carmenere,516,BANFI PRODUCTS CORP        ,948,12490.52,9.65,9148.2,3342.3199999999997
16987,Trivento Birds & Bees Sw Red,516,BANFI PRODUCTS CORP        ,36,244.44,4.68,168.48,75.96000000000001
17063,Ch Tanunda Gr Barossa Cab Sv,516,BANFI PRODUCTS CORP        ,265,4326.35,10.66,2824.9,1501.4500000000003
17171,Riunite Sweet Red,516,BANFI PRODUCTS CORP        ,8,46.92,3.35,26.8,20.12
17172,Riunite Sweet White,516,BANFI PRODUCTS CORP        ,27,161.73000000000002,4.1,110.69999999999999,51.03000000000003
17202,Natura Malbec Ville de Rapel,516,BANFI PRODUCTS CORP        ,1397,13972.03,6.12,8549.64,5422.390000000001
17520,C Y Toro Frontera Vintage Re,516,BANFI PRODUCTS CORP        ,35,104.65,1.97,68.95,35.7
17819,C Y Toro Frontera Chard,516,BANFI PRODUCTS CORP        ,6,17.94,1.97,11.82,6.120000000000001
17967,Banfi Principessa Gavia Gav,516,BANFI PRODUCTS CORP        ,4362,62798.38,8.96,39083.520000000004,23714.859999999993
18027,Banfi Rosa Regale,516,BANFI PRODUCTS CORP        ,6304,96735.56,9.08,57240.32,39495.24
18096,Bolla Amarone Valpolicella,516,BANFI PRODUCTS CORP        ,1230,39256.7,20.94,25756.2,13500.499999999996
18142,Banfi Brunello Montalcino,516,BANFI PRODUCTS CORP        ,1887,111974.13,40.4,76234.8,35739.33
18152,Banfi Centine Mntcln Tscna,516,BANFI PRODUCTS CORP        ,13305,131280.55,5.26,69984.3,61296.249999999985
18275,Sartori Valpolicella Cls,516,BANFI PRODUCTS CORP        ,121,1597.79,8.21,993.4100000000001,604.3799999999999
18299,Sartori Family Pnt Nr,516,BANFI PRODUCTS CORP        ,360,2876.3999999999996,5.51,1983.6,892.7999999999997
18347,Banfi Pnt Grigio San Angelo,516,BANFI PRODUCTS CORP        ,10202,156530.98,8.58,87533.16,68997.82
18575,Sartori Amarone,516,BANFI PRODUCTS CORP        ,606,24234.940000000002,26.34,15962.039999999999,8272.900000000003
18734,Little Black Dress Divalicio,516,BANFI PRODUCTS CORP        ,634,5899.66,6.03,3823.02,2076.64
18801,Bolla Prosecco Extra Dry,516,BANFI PRODUCTS CORP        ,1897,22178.03,7.14,13544.58,8633.449999999999
18807,C Y Toro Diablo Red,516,BANFI PRODUCTS CORP        ,1,11.99,7.94,7.94,4.05
18810,C Y Toro Frontera Pnt Nr,516,BANFI PRODUCTS CORP        ,5,32.45,4.33,21.65,10.800000000000004
19000,L'Ardi Dolcetto D'Acqui,516,BANFI PRODUCTS CORP        ,333,3777.67,6.66,2217.78,1559.8899999999999
19275,Stones Currant Ginger Flavor,516,BANFI PRODUCTS CORP        ,47,516.53,7.14,335.58,180.95
